INFO 2024-05-22 11:30:54,656 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/signing.py first seen with mtime 1716375400.270354
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/_parseaddr.py first seen with mtime 1715025262.043391
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/re.py first seen with mtime 1715025240.691019
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/parser.py first seen with mtime 1715025262.223991
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1716375400.2971978
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/filters/output.py first seen with mtime 1716375399.610584
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/utils.py first seen with mtime 1716375399.6094918
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/engine/grouping.py first seen with mtime 1716375399.609904
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/base.py first seen with mtime 1716375400.2820091
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/base.py first seen with mtime 1716375400.275886
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/posixpath.py first seen with mtime 1715025240.593677
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/utils.py first seen with mtime 1716375400.3052363
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/defaultfilters.py first seen with mtime 1716375400.3292322
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/forms/widgets.py first seen with mtime 1716375400.3117318
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_random.cpython-39-darwin.so first seen with mtime 1715025318.843033
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/runners.py first seen with mtime 1715025259.071752
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/http/server.py first seen with mtime 1715025264.743945
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/storage/memory.py first seen with mtime 1716375400.2787309
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1716375399.9103026
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/__init__.py first seen with mtime 1716375400.289976
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/feedparser.py first seen with mtime 1715025262.125726
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/filters/others.py first seen with mtime 1716375399.6104572
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/contextlib.py first seen with mtime 1715025240.101256
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/contextvars.py first seen with mtime 1715025240.110165
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1716375399.7562127
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/warnings.py first seen with mtime 1715025241.102255
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/hashable.py first seen with mtime 1716375400.3399224
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/tasks.py first seen with mtime 1715025259.134234
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/creation.py first seen with mtime 1716375400.2905147
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/state.py first seen with mtime 1716375400.3006957
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/pkgutil.py first seen with mtime 1715025240.562497
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/socketserver.py first seen with mtime 1715025240.834378
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/__init__.py first seen with mtime 1715025262.28035
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1716375400.297569
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/files.py first seen with mtime 1716375400.3058574
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/stat.py first seen with mtime 1715025240.874233
DEBUG 2024-05-22 11:35:46,679 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/helpers.py first seen with mtime 1716375399.7567682
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_ssl.cpython-39-darwin.so first seen with mtime 1715025306.257082
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/views/main.py first seen with mtime 1716375399.8674324
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/message.py first seen with mtime 1715025262.213533
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/checks.py first seen with mtime 1716375399.7558966
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/caches.py first seen with mtime 1716375400.2730293
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/futures.py first seen with mtime 1715025259.012211
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/http/client.py first seen with mtime 1715025264.713752
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/exception.py first seen with mtime 1716375400.2796829
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/utils.py first seen with mtime 1716375400.2774336
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1716375399.8665264
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1716375399.609755
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/datetime.py first seen with mtime 1715025240.156597
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/urls/converters.py first seen with mtime 1716375400.3357723
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/text.py first seen with mtime 1715025262.363774
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loader_tags.py first seen with mtime 1716375400.3302882
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/decorators/debug.py first seen with mtime 1716375400.345881
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/base_futures.py first seen with mtime 1715025258.873896
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/logging/__init__.py first seen with mtime 1715025265.862283
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1716375400.2977135
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1716375399.9557707
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1716375400.278367
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/tz.py first seen with mtime 1716375400.3331997
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/base.py first seen with mtime 1716375400.290211
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/constraints.py first seen with mtime 1716375400.3028326
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_pickle.cpython-39-darwin.so first seen with mtime 1715025313.585406
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1716375399.6108503
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/multiprocessing/context.py first seen with mtime 1715025271.742327
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1716375399.866922
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/exceptions.py first seen with mtime 1716375400.2991796
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/keyword.py first seen with mtime 1715025240.387371
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/concurrent/futures/thread.py first seen with mtime 1715025260.108896
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1716375400.2691941
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/__init__.py first seen with mtime 1716375399.6789544
DEBUG 2024-05-22 11:35:46,680 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/log.py first seen with mtime 1716375400.340993
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/unicodedata.cpython-39-darwin.so first seen with mtime 1715025318.538967
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/forms.py first seen with mtime 1716375399.9090765
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/cache.py first seen with mtime 1716375400.3375514
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1716375399.8667924
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/static.py first seen with mtime 1716375400.3451161
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/client.py first seen with mtime 1716375400.2903476
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/operations/models.py first seen with mtime 1716375400.3017187
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/termcolors.py first seen with mtime 1716375400.3419015
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/__init__.py first seen with mtime 1716375400.3364863
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/codecs.py first seen with mtime 1715025240.064206
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loaders/__init__.py first seen with mtime 1716375400.3316476
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/base.py first seen with mtime 1715025262.310546
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/functions/datetime.py first seen with mtime 1716375400.307609
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/opcode.py first seen with mtime 1715025240.490308
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/debug.py first seen with mtime 1716375400.3446288
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lzma.py first seen with mtime 1715025240.412305
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/conf/global_settings.py first seen with mtime 1716375399.6801257
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/string.py first seen with mtime 1715025240.893475
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/__init__.py first seen with mtime 1716375400.2696755
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/autoreload.py first seen with mtime 1716375400.3372402
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/socket.py first seen with mtime 1715025240.826982
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/commands/runserver.py first seen with mtime 1716375400.285429
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/mail/__init__.py first seen with mtime 1716375400.280094
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/static.py first seen with mtime 1716375400.3330452
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/array.cpython-39-darwin.so first seen with mtime 1715025307.215115
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/temp.py first seen with mtime 1716375400.2766383
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/text.py first seen with mtime 1716375400.3421347
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/locks.py first seen with mtime 1715025259.021927
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/message.py first seen with mtime 1715025262.331968
DEBUG 2024-05-22 11:35:46,681 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/concurrent/__init__.py first seen with mtime 1715025260.054771
